topic,relatedness,text,date,group,likes,reposts,views
карельский язык,0.2582,#karjalankielennedäli #karjalankielennetäli 👫🏼👫🏼👫🏼,2024-04-12 19:14:09,,5,2,262
карельский язык,0.2581,"Pitäykö muuntua entisie suomalaisie paikannimilöjä? Нужно ли склонять прежние финские названия?  Источник:  http://rk.karelia.ru/special-projects/uchenyj-sovet/borba-za-toponimy/    Кстати, в последние годы среди местного населения появилась тенденция не склонять по падежам названия городов Сортавала и Лахденпохья, хотя еще не так давно ехали «в Сортавалу» и уезжали «из Сортавалы».    – Это феномен местной идентичности, вполне объяснимое желание подчеркнуть своеобразие, былую «финскость» территории и города. Но это желание вступает в противоречие с нормами интегрированных в русское употребление топонимов, в которых смена ударения сопровождается склонением, – рассказывает Ирма Муллонен.",2018-06-11 21:45:34,,3,0,155
карельский язык,0.2581,"Pitäykö muuntua entisie suomalaisie paikannimilöjä? Нужно ли склонять прежние финские названия?  Источник:  http://rk.karelia.ru/special-projects/uchenyj-sovet/borba-za-toponimy/    Кстати, в последние годы среди местного населения появилась тенденция не склонять по падежам названия городов Сортавала и Лахденпохья, хотя еще не так давно ехали «в Сортавалу» и уезжали «из Сортавалы».    – Это феномен местной идентичности, вполне объяснимое желание подчеркнуть своеобразие, былую «финскость» территории и города. Но это желание вступает в противоречие с нормами интегрированных в русское употребление топонимов, в которых смена ударения сопровождается склонением, – рассказывает Ирма Муллонен.",2018-06-11 21:45:34,,3,0,155
карельский язык,0.258,"Tanja Berdasheva    Посмотреть в Instagram  Традиционный головной убор sorokka. Автор реконструкции Екатерина Логвиненко. Для сравнения рядом картина Akseli Gallen-Kallela ""Karelian Mother""    #карелия #karjala #berdasheva #sorokka",2016-10-12 10:45:42,,8,0,0
карельский язык,0.258,...talossa pitäy olla omua karjua vaikka tämämmoista...  ...в хозяйстве должна быть своя скотина...пусть даже такая...,2020-07-05 09:49:54,,16,0,324
карельский язык,0.258,...talossa pitäy olla omua karjua vaikka tämämmoista...  ...в хозяйстве должна быть своя скотина...пусть даже такая...,2020-07-05 09:49:54,,16,0,324
карельский язык,0.258,"привет -  может быть Вы  мне поможете перевести мою фамилию, пожалуйста.... ?? :) ""Мосихина"" - может быть кому-нибудь придут в голову аналогии в современном языке, от каких слов она может происходить..",2010-05-05 10:49:50,,0,0,0
карельский язык,0.258,"Tanja Berdasheva    Посмотреть в Instagram  Традиционный головной убор sorokka. Автор реконструкции Екатерина Логвиненко. Для сравнения рядом картина Akseli Gallen-Kallela ""Karelian Mother""    #карелия #karjala #berdasheva #sorokka",2016-10-12 10:45:42,,8,0,0
карельский язык,0.258,"привет -  может быть Вы  мне поможете перевести мою фамилию, пожалуйста.... ?? :) ""Мосихина"" - может быть кому-нибудь придут в голову аналогии в современном языке, от каких слов она может происходить..",2010-05-05 10:49:50,,0,0,0
карельский язык,0.2578,"Karjalan evakot (suomenpuoleiset karjalaiset). Talvisota 1939-1940 sekä jatkosota 1941-1944. ...беженцы из Карелии (Карелии по финскую сторону). Зимняя война 1939-1940 и война-продолжение 1941-1944..  - Я по-прежнему ощущаю себя карелкой. Ещё много говорю по-карельски. В магазинах и других местах всегда говорю mie / я (карело-саволакское:mie/я, sie/ ты, hiän/ он, она, myö/ мы, työ/ вы, hyö/ они- прим.).Иногда говорят, что я не местная. И правда, не местная я.",2020-12-29 16:27:37,,9,2,305
карельский язык,0.2578,Miten karjalaiset kalaššetah.   Kuunelkua kaunista karjalan kieltä.,2020-10-07 22:12:35,,10,0,475
карельский язык,0.2578,"Karjalan evakot (suomenpuoleiset karjalaiset). Talvisota 1939-1940 sekä jatkosota 1941-1944. ...беженцы из Карелии (Карелии по финскую сторону). Зимняя война 1939-1940 и война-продолжение 1941-1944..  - Я по-прежнему ощущаю себя карелкой. Ещё много говорю по-карельски. В магазинах и других местах всегда говорю mie / я (карело-саволакское:mie/я, sie/ ты, hiän/ он, она, myö/ мы, työ/ вы, hyö/ они- прим.).Иногда говорят, что я не местная. И правда, не местная я.",2020-12-29 16:27:37,,9,2,304
карельский язык,0.2578,"Juakko Rugojevin sukupuu. (Родословная Яакко Ругоева).  Karjalan Heimo, 5-6, 2008.",2016-07-04 10:27:08,,1,0,0
карельский язык,0.2578,"Juakko Rugojevin sukupuu. (Родословная Яакко Ругоева).  Karjalan Heimo, 5-6, 2008.",2016-07-04 10:27:08,,1,0,0
карельский язык,0.2573,"Вся моя родня из тверских карел . Две прабабки в разговоре со мной переходили на карельский  . Я знаю очень мало слов , жалею что не пыталась учить язык.  Помню слово ""мидя""  - что надо . Ховка -собака . Кен он -кто он ? Ну и ещё несколько слов.",2015-09-18 22:56:00,,3,0,0
карельский язык,0.2573,Muista suomalais-ugrilaisista kansoista О других финно-угорских народах,2020-03-21 22:20:30,,3,0,148
карельский язык,0.2573,"Вся моя родня из тверских карел . Две прабабки в разговоре со мной переходили на карельский  . Я знаю очень мало слов , жалею что не пыталась учить язык.  Помню слово ""мидя""  - что надо . Ховка -собака . Кен он -кто он ? Ну и ещё несколько слов.",2015-09-18 22:56:00,,3,0,0
карельский язык,0.2573,"Ei sua ni uskuo, gu vuozi tagaperin KKK oli moine!  Не верится, что всего год назад ДКЯ выглядел вот так!",2015-03-13 20:19:12,,17,0,0
карельский язык,0.2573,Muista suomalais-ugrilaisista kansoista О других финно-угорских народах,2020-03-21 22:20:30,,3,0,148
карельский язык,0.2572,Netistä Parahat unet on huomneksella seitsemän aikah  Из Интернета Лучший сон - в семь утра...,2017-11-07 19:47:12,,8,2,255
карельский язык,0.2572,Netistä Parahat unet on huomneksella seitsemän aikah  Из Интернета Лучший сон - в семь утра...,2017-11-07 19:47:12,,8,2,255
карельский язык,0.2571,#karjalankielennedäli #karjalankielennetäli 👏👏👏,2023-04-07 20:05:00,,2,0,292
карельский язык,0.2571,#karjalankielennedäli #karjalankielennetäli 👏👏👏,2023-04-13 17:06:00,,3,0,174
карельский язык,0.2571,#karjalankielennedäli #karjalankielennetäli 👏👏👏,2023-04-10 16:06:00,,2,0,213
карельский язык,0.2571,#karjalankielennedäli #karjalankielennetäli 👏👏👏,2024-04-15 13:29:00,,3,0,212
карельский язык,0.2571,#karjalankielennedäli #karjalankielennetäli 👏👏👏,2024-04-25 13:32:00,,1,0,212
карельский язык,0.2571,#karjalankielennedäli #karjalankielennetäli 👏👏👏,2023-04-19 15:23:00,,8,3,367
карельский язык,0.257,PALUU JUURILLE Возвращение к корням Juuriltah vienankarjalaini omista juuristah Двинская (беломорская) карелка о своих корнях  https://youtu.be/AR3ii79msu8,2017-12-06 17:44:07,,3,0,133
карельский язык,0.257,PALUU JUURILLE Возвращение к корням Juuriltah vienankarjalaini omista juuristah Двинская (беломорская) карелка о своих корнях  https://youtu.be/AR3ii79msu8,2017-12-06 17:44:07,,3,0,133
карельский язык,0.2567,"СЕВЕРНОКАРЕЛЬСКАЯ ЗАГАДКА  Heinän heikko, aijan keikko.  Беда для травы, опора для ограды.",2023-02-08 09:16:57,,8,0,751
карельский язык,0.2565,"➿ Карельские пословицы и поговорки // Karjalan sananpolvet da sananpiät. ххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххххх Rokka Ruočissa ropottau, kala kiehuu Karielašša // Уха кипит в Швеции, а рыба варится в Карелии  Автор видео [id228637185|Татьяна Каньшиева]",2021-02-27 16:45:00,,40,10,1826
карельский язык,0.2563,#karjalankielennedäli #karjalankielennetäli ☀☀☀,2023-04-12 16:03:01,,1,0,157
карельский язык,0.2563,#karjalankielennedäli #karjalankielennetäli ☀☀☀,2024-04-25 17:05:00,,0,0,259
карельский язык,0.256,"Mi on vaskini vakkani, luini lukkoni, seitsen loukkoini? (Что за медное лукошко с костяным замочком с сымеью дырками?).",2014-12-28 01:58:40,,1,0,0
карельский язык,0.256,"Mi on vaskini vakkani, luini lukkoni, seitsen loukkoini? (Что за медное лукошко с костяным замочком с сымеью дырками?).",2014-12-28 01:58:40,,1,0,0
карельский язык,0.2558,Passibot Jelena Ivanovale uvves rekluamas!,2014-09-20 08:47:30,,52,17,0
карельский язык,0.2555,Hyvyä šynnyntäpäivyä! 🥳,2020-08-04 13:33:47,,16,0,245
карельский язык,0.2555,#karjalankielennedäli #karjalankielennetäli 🎶🎶🎶,2023-04-12 19:50:00,,2,1,201
карельский язык,0.2555,#karjalankielennedäli #karjalankielennetäli 🎶🎶🎶,2022-04-17 21:35:00,,5,0,307
карельский язык,0.2551,"”...Se, haluttiinko karjala lukea omaksi kieleksi vai yhdeksi suomen murteeksi, riippui paljon tarkastelijoiden poliittisesta asennoittumisesta...” // Sihvo, Hannes: Karjalan kuva. Helsinki, 1973",2010-09-03 19:25:41,,0,0,0
карельский язык,0.2551,"”...Se, haluttiinko karjala lukea omaksi kieleksi vai yhdeksi suomen murteeksi, riippui paljon tarkastelijoiden poliittisesta asennoittumisesta...” // Sihvo, Hannes: Karjalan kuva. Helsinki, 1973",2010-09-03 19:25:41,,0,0,0
