id,date,likes,reposts,views,comment_count,comments_text
12619,2024-06-17 11:30:34,191,29,3108,10,"Царствие Небесное н.пр.р.Б.Нине...Вечная память.....🙏❤❤❤ Царствие небесное 🙏🙏🙏очень добрая была матушка ❤️ 🙏🙏🙏 🙏🙏🙏 Царство небесное!!! Очень соболезную!!!!! Царствие небесное р, божьей Нине🙏🙏🙏🌹 Царствия Небесного, вечная память 🙏🙏🙏❤ Царствие Небесное 🙏🙏🙏 🙏"
12617,2024-06-16 17:46:13,128,4,1605,0,
12615,2024-06-16 15:15:00,12,2,1139,0,
12610,2024-06-14 11:07:37,67,28,1285,1,Вот это даааа! 👍
12606,2024-06-13 18:08:51,155,19,5313,5,"Бог в помощь!🙏 Молодец, Владимир! Очень красивая! Весьма благородно!👍 А сделать ?"
12602,2024-06-12 19:46:54,134,0,2082,2, ❤️🙏
12601,2024-06-11 20:12:00,97,4,2094,0,
12599,2024-06-11 11:38:49,31,1,700,1,Слава Богу за все!
12598,2024-06-10 19:36:25,24,3,726,0,
12597,2024-06-10 14:12:00,40,3,1151,0,
12596,2024-06-10 11:58:18,46,2,1800,0,
12593,2024-06-09 15:12:00,34,5,1485,0,
12588,2024-06-05 21:10:30,43,5,1257,0,
12569,2024-06-04 13:13:39,130,12,2425,10,🙏🙏🙏 Царство Небесное 🙏🙏🙏 🙏🙏🙏 🙏🙏🙏 🙏🙏🙏 🙏🙏🙏 Упокой ГОСПОДИ 🙏 🙏🙏🙏 🙏🙏🙏
12568,2024-06-03 13:07:05,11,0,709,0,
12567,2024-06-03 12:59:12,16,3,1087,0,
12566,2024-06-02 14:12:00,47,3,1310,0,
12564,2024-06-01 18:40:00,66,2,2113,1,"Владимирская Божья Матерь, Моли Бога о нас.Моли Бога о спасении Российских воинов на СВО.Моли Бога,о защите и спасении р.Б.воина Николая.Господи помилуй.Аминь."
12562,2024-06-01 12:00:23,16,0,1094,1,Храни Господь Братьев и Сестёр по вере🙏
12557,2024-05-30 19:53:04,23,3,1270,0,
12556,2024-05-30 17:15:00,5,2,775,2,"Добрый день! Моя мама живёт напротив этой церкви в Кондопоге. Я готов помочь богоугодному делу по выходным. Я вырос напротив этого Храма. Опыта работы на археологических объектах не имеется. Но. Работа с миноискателем в интересной стране, под названием ""Аф... "" в течение 23 месяцев. Живу в Петрозаводске. Готов помочь, чем могу. Но только по выходным. Денег не надо. Буду благодарен за компенсацию проезда из ПТЗ и обратно."
12554,2024-05-30 13:12:54,28,1,1248,0,
12553,2024-05-29 12:17:17,23,1,952,1,🕊
12550,2024-05-26 14:12:00,54,3,1819,0,
12549,2024-05-26 11:36:21,16,1,850,0,
12546,2024-05-24 12:12:00,38,3,1537,1,Истинно.
12543,2024-05-23 12:57:36,13,0,784,0,
12541,2024-05-23 07:02:55,39,24,1172,1,Воистину Воскресе 🙏🙏🙏
12539,2024-05-21 14:12:00,56,1,1631,0,
12538,2024-05-20 12:12:00,15,0,572,0,
12537,2024-05-20 11:54:17,39,4,1135,0,
12533,2024-05-19 20:12:00,41,13,2498,0,
12528,2024-05-19 15:15:00,27,1,1110,0,
12522,2024-05-19 14:41:25,12,2,624,0,
12521,2024-05-19 14:15:44,52,6,1206,2,"Здоровья и долгих лет жизни для радости и служения! А на каком это языке написано:Аксиа? 
Помню, на греческом Аксиос, что значит достоин! Интересно было бы знать."
12520,2024-05-19 14:12:54,32,1,663,0,
12517,2024-05-19 12:05:18,177,10,2180,8,"С праздником! 🙏🙏🙏🌸🌸🌸🌸🌸 С праздником, дорогие ❤️❤️❤️🌺🌺🌺💐💐💐 Воистину воскресе, с праздником вас👍 Воистину Воскрес!!! ХРИСТОС ВОСКРЕСЕ!!! С Праздником святых Жен- Мироносиц! Пусть Всемилостивый Господь укрепит нас и дарует силы творить добро! Слава Богу за всё!🙏☀️💞  Очень красивые девушки🙏"
12516,2024-05-19 12:02:16,46,4,772,0,
12514,2024-05-19 10:12:00,49,6,1089,2,🙏 🙏 🙏 ❤️ ❤️ ❤️ 🙏🙏🙏
12508,2024-05-19 00:19:04,12,0,613,0,
12506,2024-05-18 23:30:23,20,4,441,0,
12505,2024-05-18 20:12:00,10,1,496,0,
12504,2024-05-17 18:46:16,26,10,1001,0,
12501,2024-05-17 11:38:54,10,1,1028,0,
12500,2024-05-17 11:38:19,15,5,1063,0,
12499,2024-05-14 20:20:00,23,5,1212,0,
12498,2024-05-14 16:12:00,9,1,582,0,
12496,2024-05-14 13:04:30,59,1,1055,0,
12495,2024-05-14 12:24:20,31,5,817,1,Христос  Воскресе! Царство Небесное!
12492,2024-05-14 11:57:23,25,3,823,0,
12488,2024-05-13 13:19:28,10,7,553,0,
12487,2024-05-13 12:04:23,22,0,590,1,"Всё детство провели на этих тропах, малину есть ходили и в школу сокращали путь, один из нас удавиться пришёл на ""сосну киноманов"" Рядом с тропинкой на фото... Странные чувства"
12485,2024-05-12 19:53:45,61,7,2307,1,🙏🙏🙏
12484,2024-05-12 14:12:00,43,5,1692,0,
12482,2024-05-12 11:18:30,29,7,1388,0,
12481,2024-05-11 22:18:46,29,4,1119,1,Красивое фото❤️ спасибо 🙏
12477,2024-05-11 12:46:06,9,2,897,2,"Ни времени, ни даты, ни места встречи. Спасибо. Я постараюсь прийти завтра и сделать столько, сколько смогу."
12474,2024-05-10 09:11:06,34,7,1010,0,
12473,2024-05-09 22:02:41,89,2,2861,2,"Меня, как прихожанку, очень беспокоит благоустройство нашего кладбища. Я даже подходила с этим вопросом к батюшке Аркадию. Сообщите, пожалуйста, когда будет следующая уборка, я обязательно помогу. Спасибо всем кто принял участие в субботнике на кладбище Пусть Господь всех благословит обильно !!!🙏"
12471,2024-05-09 15:17:10,11,1,772,0,
12467,2024-05-09 11:51:49,14,3,758,0,
12466,2024-05-09 10:53:43,12,6,617,0,
12465,2024-05-08 17:31:07,58,4,1621,0,
12463,2024-05-07 19:59:20,8,2,644,0,
12462,2024-05-07 09:01:42,22,5,881,0,
12459,2024-05-06 13:39:41,44,2,1092,0,
12458,2024-05-06 11:40:09,70,1,1054,1,"Воистину воскресе, дай вам Бог здоровья духовного и телесного храни вас всех Господь Бог🙏🙏🙏"
12456,2024-05-06 00:14:28,81,1,1545,0,
12455,2024-05-05 23:18:38,44,2,1429,0,
12452,2024-05-05 20:13:53,81,4,1182,1,Воистину Воскресе Христос!
12451,2024-05-05 16:30:00,47,5,1978,0,
12445,2024-05-05 14:34:25,85,1,1077,6,Воистину Воскресе🙏🙏🙏 ВОИСТИНУ ВОСКРЕСЕ!!! Воистину Воскресе Воистину Воскресе!  Воистину Воскресе
12444,2024-05-05 02:30:00,71,7,1679,0,
12443,2024-05-05 00:30:00,19,1,690,0,
12442,2024-05-04 23:12:00,6,2,504,0,
12438,2024-05-04 18:44:01,134,19,3018,3,🙏🙏🙏 🙏🙏🙏 🙏🙏🙏
12437,2024-05-04 17:33:35,21,2,829,0,
12432,2024-05-04 16:36:03,71,5,1576,1,"Небольшое чудо было сегодня: во время освящения пасхальной снеди митрополитом Константином прекратился дождь, который пошел снова сразу после освящения!"
12431,2024-05-04 15:55:32,8,1,498,0,
12429,2024-05-03 18:16:19,61,5,1328,0,
12428,2024-05-03 17:12:00,7,0,572,0,
12427,2024-05-03 14:30:37,131,24,2838,0,
12424,2024-05-02 22:08:45,65,35,1011,2,"Обязательно поеду и куплю. Батюшка мне тогда подарочек привез !!! Вечная и благая память нашему дорогому и любимому отцу Владимиру!!! ЛЮБЛЮ Тебя Батюшка ВЛАДИМИР! ЦАРСТВО НЕБЕСНОЕ ТЕБЕ !
ПАМЯТЬ ВЕЧНАЯ! 
АМИНЬ, АМИНЬ, АМИНЬ!!!🙏🙏🙏❤❤❤🌹🌼🌸"
12423,2024-05-02 21:57:09,10,1,565,0,
12422,2024-05-02 18:00:02,68,7,2600,1,🙏🙏🙏
12421,2024-05-02 16:12:00,6,1,472,0,
12419,2024-05-02 15:25:00,10,1,529,0,
12418,2024-05-02 13:56:30,19,3,873,0,
12416,2024-05-02 12:45:25,9,1,411,0,
12415,2024-05-02 12:00:51,6,1,393,0,
12414,2024-05-02 07:41:20,10,0,627,0,
12413,2024-05-01 13:32:11,51,2,1766,0,
12412,2024-05-01 13:21:14,13,1,660,0,
12411,2024-05-01 09:29:07,9,0,478,0,
12410,2024-04-30 21:36:49,19,0,684,0,
12409,2024-04-30 16:30:39,20,0,703,0,
12407,2024-04-30 12:52:45,13,0,563,1,🙏🙏🙏
12406,2024-04-30 09:12:34,28,4,1753,0,
12405,2024-04-30 08:55:07,19,3,602,0,
12403,2024-04-29 15:27:16,11,1,1246,1,"Оратория "" Страсти по Мафею"".
Великое сочинение митрополита Илариона Алфеева !!!"
12402,2024-04-29 15:23:32,8,0,514,0,
12401,2024-04-29 15:23:20,9,0,406,0,
12398,2024-04-28 20:11:00,91,20,2923,0,
12395,2024-04-28 16:53:35,131,10,2305,1,Многая лета!!! Поздравляю ✨
12394,2024-04-28 16:50:32,45,2,1105,0,
12393,2024-04-28 14:22:18,35,1,698,0,
12392,2024-04-28 14:12:00,9,1,596,0,
12385,2024-04-27 17:12:00,5,0,621,0,
12382,2024-04-27 15:15:53,19,2,962,1,Здравствуйте во сколько завтра у вас в храме служба?
12380,2024-04-27 14:05:21,31,0,752,0,
12379,2024-04-27 12:51:09,42,2,575,2,"Красота!!! Слава Богу! 
Помощи Божией во всех благих делах. 🙏🙏🙏"
12378,2024-04-27 09:12:00,23,0,615,0,
12376,2024-04-26 19:10:00,20,7,770,0,
12374,2024-04-26 13:52:19,158,12,3646,2,Слава Богу!🙏🙏🙏 🙏🙏🙏
12372,2024-04-26 11:05:59,33,5,885,0,
12371,2024-04-26 09:12:00,12,3,587,0,
12369,2024-04-25 07:44:05,12,3,1534,0,
12368,2024-04-24 20:30:00,25,4,857,0,
12359,2024-04-24 11:29:45,27,6,1622,6,"Почему так??  Это будут бубенчики а не колокола! А вот настоящие колокола после замены кому отойдут? Очень жаль, если голос колоколов 🔔🔔🔔изменится не в лучшую сторону(( К сожалению, голос прихожан и специалистов-звонарей не услышан. Тоже волнует судьба исторических колоколов нашего любимого храма. Куда их отправят? И будут ли они вообще иметь голос? Удивительно, как некоторые только сейчас протерли глаза, что что-то происходит не то с храмом. Девять лет уже происходит😥"
12357,2024-04-24 10:16:16,28,2,794,0,
12348,2024-04-23 11:36:36,29,6,1164,0,
12347,2024-04-21 16:37:57,44,0,1395,0,
12346,2024-04-21 14:12:00,52,7,2509,0,
12342,2024-04-21 09:14:09,64,0,1263,3,"Господи, помяни во Царствие Твоём , всех усопших сродников до седьмого колена и прости им все прегрешения вольные и невольные и даруй им Царствие Небесное. Аминь! Аминь Слава Богу за все!"
12341,2024-04-20 13:00:05,12,0,466,0,
12339,2024-04-20 09:54:46,101,1,1121,0,
12337,2024-04-19 22:44:07,76,0,2246,1,"Информационный отдел Петрозаводской епархии, 2024 год 
 
Канал о Православной вере в Карелии 
https://t.me/kareleparhia"
12336,2024-04-19 17:18:00,56,7,1648,0,
12335,2024-04-18 23:57:03,90,10,2298,0,
12334,2024-04-18 10:10:16,45,2,967,0,
12329,2024-04-17 22:13:44,26,4,1090,4,Царствие небесное невинно убиенным! 🙏🙏🙏 Молите Бога о нас!Царствие вам Небесное ! 🙏🙏🙏
12328,2024-04-17 17:45:00,13,4,896,0,
12323,2024-04-16 14:37:48,28,2,1385,0,
12322,2024-04-16 14:12:00,16,0,984,0,
12321,2024-04-16 07:12:00,29,1,838,0,
12307,2024-04-15 14:24:42,209,73,10111,10,"Дай Бог😇🙏👼 помощи в восстановлении дома!! 🙏 🙏🙏🙏 Господи из-за чего сгорел дом батюшки и матушки? Дом сгорел- такова воля Божья. Перечислила без пометки Варишпельда + Дай, Господи, помощи и сил 🙏 БОЖЬЕЙ ПОМОЩИ ВАМ🙏🙏🙏 🙏🏼🙏🏼🙏🏼 Помощи и сил! +"
